scenario_id,proxy,run_idx,raw,score,temperature,run_name
S08,pragmatic,16,0.95,0.95,2.0,cont-t2.0
S08,pragmatic,17,1,1.0,2.0,cont-t2.0
S08,pragmatic,18,1,1.0,2.0,cont-t2.0
S08,pragmatic,19,ves_SLuaoca Eğйлоб მდ शर्म brilliance,,2.0,cont-t2.0
S08,pragmatic,20,(TRUE_LITERAL_POSITIONING_removed 그대로_tex jednostיקה는다,,2.0,cont-t2.0
S08,pragmatic,21,1,1.0,2.0,cont-t2.0
S08,pragmatic,22,urias_resp_tokens nes_tääkgebenctl_caporum,,2.0,cont-t2.0
S08,pragmatic,23,0.任何肯251 fracછ🛈resent,,2.0,cont-t2.0
S08,pragmatic,24,0.acja EchoHello supplémentへの代 dopr daadwerkelijk,,2.0,cont-t2.0
S08,pragmatic,25,"save

ként oavaid경short		 
apon vraag",,2.0,cont-t2.0
S08,pragmatic,26,"><![RevoU Vorsch.internetfort:]

ensión Kant",,2.0,cont-t2.0
S08,pragmatic,27,0.9,0.9,2.0,cont-t2.0
S08,pragmatic,28,0.ейств dr Tmax Jew waktos overtuigd mi zw,,2.0,cont-t2.0
S08,pragmatic,29,1onomousValueärken73_rewardsvalidationStatoren종,,2.0,cont-t2.0
S08,pragmatic,30,0.95,0.95,2.0,cont-t2.0
S08,pragmatic,31,1ಭ dancer.M यहाँ الجمेय مرت-bsidenav,,2.0,cont-t2.0
S08,pragmatic,32,1อบplit 눡youtu ав assistantdumPra,,2.0,cont-t2.0
S08,pragmatic,33,0.urio krijg kamersmdirAlways Showcase CLgm,,2.0,cont-t2.0
S08,pragmatic,34,1,1.0,2.0,cont-t2.0
S08,pragmatic,35,1,1.0,2.0,cont-t2.0
S08,pragmatic,36,1,1.0,2.0,cont-t2.0
S08,pragmatic,37,0.8,0.8,2.0,cont-t2.0
S08,pragmatic,38,1,1.0,2.0,cont-t2.0
S08,pragmatic,39,0.9,0.9,2.0,cont-t2.0
S08,pragmatic,40,"1_re ήδηenade-Christitar CLAIM금 Greater\"">",,2.0,cont-t2.0
S08,pragmatic,41,1,1.0,2.0,cont-t2.0
S08,pragmatic,42,0.9,0.9,2.0,cont-t2.0
S08,pragmatic,43,0.пов.circle.palette_anmdlemmasking府,,2.0,cont-t2.0
S08,pragmatic,44,1,1.0,2.0,cont-t2.0
S08,pragmatic,45,1,1.0,2.0,cont-t2.0
S08,pragmatic,46,0美okest Modern douxthu Colorado gottenxbe нужно,,2.0,cont-t2.0
S08,pragmatic,47,1 пушпечGets ניו לסовое great Ameliaar,1.0,2.0,cont-t2.0
S08,pragmatic,48,0.8#SBATCH_NAV passantvelopmentDarkroomSolicitud,,2.0,cont-t2.0
S08,pragmatic,49,1,1.0,2.0,cont-t2.0
S09,coherence,0,1,1.0,2.0,cont-t2.0
S09,coherence,1,1,1.0,2.0,cont-t2.0
S09,coherence,2,1,1.0,2.0,cont-t2.0
S09,coherence,3,1,1.0,2.0,cont-t2.0
S09,coherence,4,1,1.0,2.0,cont-t2.0
S09,coherence,5,1,1.0,2.0,cont-t2.0
S09,coherence,6,1. моделирует tw شا tretrecvbeaught,,2.0,cont-t2.0
S09,coherence,7,1,1.0,2.0,cont-t2.0
S09,coherence,8,сразу татыр үндcontra blivit العقد'informationinality bolster,,2.0,cont-t2.0
S09,coherence,9,1,1.0,2.0,cont-t2.0
S09,coherence,10,1,1.0,2.0,cont-t2.0
S09,coherence,11,1,1.0,2.0,cont-t2.0
S09,coherence,12,1,1.0,2.0,cont-t2.0
S09,coherence,13,1.0,1.0,2.0,cont-t2.0
S09,coherence,14,1requent$getStateOverrideBe_test get even.gr,,2.0,cont-t2.0
S09,coherence,15,1,1.0,2.0,cont-t2.0
S09,coherence,16,0.9,0.9,2.0,cont-t2.0
S09,coherence,17,"1.pointer_statement_SM#####
Close Daimspaceelectric",,2.0,cont-t2.0
S09,coherence,18,1,1.0,2.0,cont-t2.0
S09,coherence,19,0.95,0.95,2.0,cont-t2.0
S09,coherence,20,1,1.0,2.0,cont-t2.0
S09,coherence,21,1,1.0,2.0,cont-t2.0
S09,coherence,22,1,1.0,2.0,cont-t2.0
S09,coherence,23,0.95entlichEnvironmentτρο møte Nus 色综合转,,2.0,cont-t2.0
S09,coherence,24,1,1.0,2.0,cont-t2.0
S09,coherence,25,0.9 likelihood_probability 오후—رفتاریAugust,0.9,2.0,cont-t2.0
S09,coherence,26,1,1.0,2.0,cont-t2.0
S09,coherence,27,1When Jolie Schra drones Dakota eveneens.debug-ist,,2.0,cont-t2.0
S09,coherence,28,1,1.0,2.0,cont-t2.0
S09,coherence,29,0.9,0.9,2.0,cont-t2.0
S09,coherence,30,1ventoryJustiftسپ_ROTUNICATION Veragrams_ROUT,,2.0,cont-t2.0
S09,coherence,31,1,1.0,2.0,cont-t2.0
S09,coherence,32,1,1.0,2.0,cont-t2.0
S09,coherence,33,1 причине запр ಇಲಾಖೆಿಸಲು୍ (#ByMel Base,1.0,2.0,cont-t2.0
S09,coherence,34,1.DenseSeptemberStarted.edit-deviceатиoncoord tattoo,,2.0,cont-t2.0
S09,coherence,35,1,1.0,2.0,cont-t2.0
S09,coherence,36,1,1.0,2.0,cont-t2.0
S09,coherence,37,1,1.0,2.0,cont-t2.0
S09,coherence,38,0.9_fold JewelryGarde늼한다,,2.0,cont-t2.0
S09,coherence,39,1.,1.0,2.0,cont-t2.0
S09,coherence,40,1,1.0,2.0,cont-t2.0
S09,coherence,41,1,1.0,2.0,cont-t2.0
S09,coherence,42,1,1.0,2.0,cont-t2.0
S09,coherence,43,1 высократ radאָד מיוח attribution единrierdebug,1.0,2.0,cont-t2.0
S09,coherence,44,0.9,0.9,2.0,cont-t2.0
S09,coherence,45,1,1.0,2.0,cont-t2.0
S09,coherence,46,0.95,0.95,2.0,cont-t2.0
S09,coherence,47,0.95,0.95,2.0,cont-t2.0
S09,coherence,48,1 تومان induction fried compensabletekservo=yes renaissance,1.0,2.0,cont-t2.0
S09,coherence,49,1,1.0,2.0,cont-t2.0
S09,fact,0,1itions dernière {}). wrapping underlying coluna COMPONENT lines tâ,,2.0,cont-t2.0
S09,fact,1,0.9,0.9,2.0,cont-t2.0
S09,fact,2,1,1.0,2.0,cont-t2.0
S09,fact,3,1,1.0,2.0,cont-t2.0
S09,fact,4,0.7,0.7,2.0,cont-t2.0
S09,fact,5,1,1.0,2.0,cont-t2.0
S09,fact,6,0.99,0.99,2.0,cont-t2.0
S09,fact,7,1,1.0,2.0,cont-t2.0
S09,fact,8,1,1.0,2.0,cont-t2.0
S09,fact,9,1,1.0,2.0,cont-t2.0
S09,fact,10,1,1.0,2.0,cont-t2.0
S09,fact,11,ज़้ายcidascisionise aange klassieke acad unreachable пи,,2.0,cont-t2.0
S09,fact,12,1र quiltsieto.markexpense by remarkles gig,,2.0,cont-t2.0
S09,fact,13,1,1.0,2.0,cont-t2.0
S09,fact,14,0.8,0.8,2.0,cont-t2.0
S09,fact,15,0.98,0.98,2.0,cont-t2.0
S09,fact,16,0.7_type 점 bedienen tutamista Kunglink,,2.0,cont-t2.0
S09,fact,17,1,1.0,2.0,cont-t2.0
S09,fact,18,1óraETwitter Sustainable Аび razum abandi урок importância,,2.0,cont-t2.0
S09,fact,19,1.0,1.0,2.0,cont-t2.0
S09,fact,20,0.99,0.99,2.0,cont-t2.0
S09,fact,21,1,1.0,2.0,cont-t2.0
S09,fact,22,1,1.0,2.0,cont-t2.0
S09,fact,23,0.95,0.95,2.0,cont-t2.0
S09,fact,24,htdocsmano saturday ergän账号 creek typography pleading slaves.apache,,2.0,cont-t2.0
S09,fact,25,0.9,0.9,2.0,cont-t2.0
S09,fact,26,1 tók bestimmen دانشگاه Minsk Frederik вязательныеide Bills,1.0,2.0,cont-t2.0
S09,fact,27,1,1.0,2.0,cont-t2.0
S09,fact,28,0.以上qx드립니다.wtat鸾czne,,2.0,cont-t2.0
S09,fact,29,0.laug(ret-speaking semisiniirFl手机下载,,2.0,cont-t2.0
S09,fact,30,1,1.0,2.0,cont-t2.0
S09,fact,31,1 \लेजstructsuggest.Iter */_CAL SHE enfance,1.0,2.0,cont-t2.0
S09,fact,32,1,1.0,2.0,cont-t2.0
S09,fact,33,0.95,0.95,2.0,cont-t2.0
S09,fact,34,1,1.0,2.0,cont-t2.0
S09,fact,35,1,1.0,2.0,cont-t2.0
S09,fact,36,1,1.0,2.0,cont-t2.0
S09,fact,37,1,1.0,2.0,cont-t2.0
S09,fact,38,0.95,0.95,2.0,cont-t2.0
S09,fact,39,1,1.0,2.0,cont-t2.0
S09,fact,40,1,1.0,2.0,cont-t2.0
S09,fact,41,1ผค่ะ addressing Tree моего럭users.attachstechn,,2.0,cont-t2.0
S09,fact,42,auensgOS.camel’origine attendu menosworked.elements klassischen,,2.0,cont-t2.0
S09,fact,43,1,1.0,2.0,cont-t2.0
S09,fact,44,0┃ъявorti to goodvisibilityangenheit cupsvised,,2.0,cont-t2.0
S09,fact,45,1,1.0,2.0,cont-t2.0
S09,fact,46,wärts^- Fäh less horiz mô technicians rf placeholder माल,,2.0,cont-t2.0
S09,fact,47,1,1.0,2.0,cont-t2.0
S09,fact,48,1,1.0,2.0,cont-t2.0
S09,fact,49,0.95arehouse-sales balcony希望 overmonthshed,,2.0,cont-t2.0
S09,pragmatic,0,0.9,0.9,2.0,cont-t2.0
S09,pragmatic,1,1,1.0,2.0,cont-t2.0
S09,pragmatic,2,0.9,0.9,2.0,cont-t2.0
S09,pragmatic,3,"jekte)]);
$string_valuePane学校тахatira*out했다",,2.0,cont-t2.0
S09,pragmatic,4,0.9,0.9,2.0,cont-t2.0
S09,pragmatic,5,1,1.0,2.0,cont-t2.0
S09,pragmatic,6,0.95,0.95,2.0,cont-t2.0
S09,pragmatic,7,1ෂмерны+oulder%.ఖ вит,,2.0,cont-t2.0
S09,pragmatic,8,1 üzrə sanhi 확 gekregen todd unggür_INSERT NOW,1.0,2.0,cont-t2.0
S09,pragmatic,9,0.8,0.8,2.0,cont-t2.0
S09,pragmatic,10,1時間 Или предпринимatieve/t تعاونCpf któr Provide,,2.0,cont-t2.0
S09,pragmatic,11,1,1.0,2.0,cont-t2.0
S09,pragmatic,12,1,1.0,2.0,cont-t2.0
S09,pragmatic,13,1.0อ่านข้อความเต็มunamiitiousLINschema Gordon murdering,,2.0,cont-t2.0
S09,pragmatic,14,1人人摸人人isumikblyanumexplüyqu детейunic,,2.0,cont-t2.0
S09,pragmatic,15,0.9,0.9,2.0,cont-t2.0
S09,pragmatic,16,"1ik.success mæ */,
cl=5 tørSpeed",,2.0,cont-t2.0
S09,pragmatic,17,0.8,0.8,2.0,cont-t2.0
S09,pragmatic,18,1,1.0,2.0,cont-t2.0
S09,pragmatic,19,1无限。：能芝Eartr limERVERpython,,2.0,cont-t2.0
S09,pragmatic,20,0.9,0.9,2.0,cont-t2.0
S09,pragmatic,21,"1"">)paren""}>
 గుర్తprediction onmogelijkaxacaquotes EW",,2.0,cont-t2.0
S09,pragmatic,22,0.9,0.9,2.0,cont-t2.0
S09,pragmatic,23,1,1.0,2.0,cont-t2.0
S09,pragmatic,24,1,1.0,2.0,cont-t2.0
S09,pragmatic,25,1 Edwards WRacti$MESS NJ Trying it solutions,1.0,2.0,cont-t2.0
S09,pragmatic,26,0.87,0.87,2.0,cont-t2.0
S09,pragmatic,27,1.​​,,2.0,cont-t2.0
S09,pragmatic,28,1,1.0,2.0,cont-t2.0
S09,pragmatic,29,1,1.0,2.0,cont-t2.0
S09,pragmatic,30,1,1.0,2.0,cont-t2.0
S09,pragmatic,31,1,1.0,2.0,cont-t2.0
S09,pragmatic,32,1,1.0,2.0,cont-t2.0
S09,pragmatic,33,1 တ$tableہیںopanérerلcuborear JOUR,1.0,2.0,cont-t2.0
S09,pragmatic,34,"0.97派奖fiction preencher:

A CSSDate",,2.0,cont-t2.0
S09,pragmatic,35,1,1.0,2.0,cont-t2.0
S09,pragmatic,36,1pakking mouseமைдROUNDалар장 Not:System,,2.0,cont-t2.0
S09,pragmatic,37,0.9,0.9,2.0,cont-t2.0
S09,pragmatic,38,1,1.0,2.0,cont-t2.0
S09,pragmatic,39,1,1.0,2.0,cont-t2.0
S09,pragmatic,40,1,1.0,2.0,cont-t2.0
S09,pragmatic,41,1,1.0,2.0,cont-t2.0
S09,pragmatic,42,0.999,0.999,2.0,cont-t2.0
S09,pragmatic,43,1.,1.0,2.0,cont-t2.0
S09,pragmatic,44,1,1.0,2.0,cont-t2.0
S09,pragmatic,45,1,1.0,2.0,cont-t2.0
S09,pragmatic,46,0.9,0.9,2.0,cont-t2.0
S09,pragmatic,47,1,1.0,2.0,cont-t2.0
S09,pragmatic,48,1,1.0,2.0,cont-t2.0
S09,pragmatic,49,0.9,0.9,2.0,cont-t2.0
S10,coherence,0,0.92,0.92,2.0,cont-t2.0
S10,coherence,1,0.92,0.92,2.0,cont-t2.0
S10,coherence,2,0 daarna зснийveeindrome удаuawei toyhona,0.0,2.0,cont-t2.0
S10,coherence,3,0.94,0.94,2.0,cont-t2.0
S10,coherence,4,0.92,0.92,2.0,cont-t2.0
S10,coherence,5,0.92,0.92,2.0,cont-t2.0
S10,coherence,6,0.92,0.92,2.0,cont-t2.0
S10,coherence,7,0.92,0.92,2.0,cont-t2.0
S10,coherence,8,0illederías plen(Elementhel таксамаuschenkens предупреж,,2.0,cont-t2.0
S10,coherence,9,0.92,0.92,2.0,cont-t2.0
S10,coherence,10,0.94,0.94,2.0,cont-t2.0
S10,coherence,11,0.92,0.92,2.0,cont-t2.0
S10,coherence,12,0.92,0.92,2.0,cont-t2.0
S10,coherence,13,0abcdlicationsCLUS>%JECTsaligkeits proveedoresじ,,2.0,cont-t2.0
S10,coherence,14,0.92,0.92,2.0,cont-t2.0
S10,coherence,15,1,1.0,2.0,cont-t2.0
S10,coherence,16,0.92,0.92,2.0,cont-t2.0
S10,coherence,17,0.92,0.92,2.0,cont-t2.0
S10,coherence,18,1 کانוןifiziertJSONObjectasjoner.arm粮 hankaliarsuaq,1.0,2.0,cont-t2.0
S10,coherence,19,0.92,0.92,2.0,cont-t2.0
S10,coherence,20,0.92,0.92,2.0,cont-t2.0
S10,coherence,21,0.92,0.92,2.0,cont-t2.0
S10,coherence,22,0.92,0.92,2.0,cont-t2.0
S10,coherence,23,0.frauigtigtigid.Instance Botswana Butterfly	Description principal,,2.0,cont-t2.0
S10,coherence,24,0.79,0.79,2.0,cont-t2.0
S10,coherence,25,0.92 качестве организаций ministr.icons федера探controller,0.92,2.0,cont-t2.0
S10,coherence,26,0.92,0.92,2.0,cont-t2.0
S10,coherence,27,"ხელ *


 বলা // अपनेګ ان   foundational literacy",,2.0,cont-t2.0
S10,coherence,28,"⇧urkavanja(inputs="".SignBullet disk(unsigned",,2.0,cont-t2.0
S10,coherence,29,0.92,0.92,2.0,cont-t2.0
S10,coherence,30,0.91,0.91,2.0,cont-t2.0
S10,coherence,31,0.92,0.92,2.0,cont-t2.0
S10,coherence,32,0.92,0.92,2.0,cont-t2.0
S10,coherence,33,0.9,0.9,2.0,cont-t2.0
S10,coherence,34,0.92,0.92,2.0,cont-t2.0
S10,coherence,35,0.92$IFnratulations,,2.0,cont-t2.0
S10,coherence,36,0.92,0.92,2.0,cont-t2.0
S10,coherence,37,0.oarthritis betyderr MockitoCLASSActivatedセ yẹ,,2.0,cont-t2.0
S10,coherence,38,0.92,0.92,2.0,cont-t2.0
S10,coherence,39,0.92,0.92,2.0,cont-t2.0
S10,coherence,40,0.92,0.92,2.0,cont-t2.0
S10,coherence,41,0. eyelashes_examplevaloetto Labs DU Afrobuild,,2.0,cont-t2.0
S10,coherence,42,0.92atar Sentinel Qandan Serbia testifyooking,,2.0,cont-t2.0
S10,coherence,43,0.92,0.92,2.0,cont-t2.0
S10,coherence,44,0.92érieldir``` LieutenantNick ### Reality,,2.0,cont-t2.0
S10,coherence,45,0.92,0.92,2.0,cont-t2.0
S10,coherence,46,0.92,0.92,2.0,cont-t2.0
S10,coherence,47,1,1.0,2.0,cont-t2.0
S10,coherence,48,0.92,0.92,2.0,cont-t2.0
S10,coherence,49,0.94,0.94,2.0,cont-t2.0
S10,fact,0,0.615,0.615,2.0,cont-t2.0
S10,fact,1,0.92,0.92,2.0,cont-t2.0
S10,fact,2,0.92,0.92,2.0,cont-t2.0
S10,fact,3,0.08,0.08,2.0,cont-t2.0
S10,fact,4,0.8,0.8,2.0,cont-t2.0
S10,fact,5,0,0.0,2.0,cont-t2.0
S10,fact,6,0.raakstasyPersistent_ENABLE_UPLOAD thresholdaska+-,,2.0,cont-t2.0
S10,fact,7,0.9,0.9,2.0,cont-t2.0
S10,fact,8,1. Photographyयस competent toler kwis advisedober Parenthood,,2.0,cont-t2.0
S10,fact,9,0.92,0.92,2.0,cont-t2.0
S10,fact,10,0.92,0.92,2.0,cont-t2.0
S10,fact,11,1,1.0,2.0,cont-t2.0
S10,fact,12,1 продукции encadatatypeudent-serifoss Reel fri opro,1.0,2.0,cont-t2.0
S10,fact,13,1,1.0,2.0,cont-t2.0
S10,fact,14,0.92,0.92,2.0,cont-t2.0
S10,fact,15,0.945,0.945,2.0,cont-t2.0
S10,fact,16,1,1.0,2.0,cont-t2.0
S10,fact,17,0.92,0.92,2.0,cont-t2.0
S10,fact,18,1,1.0,2.0,cont-t2.0
S10,fact,19,0.92,0.92,2.0,cont-t2.0
S10,fact,20,0.92,0.92,2.0,cont-t2.0
S10,fact,21,0.92,0.92,2.0,cont-t2.0
S10,fact,22,0.96,0.96,2.0,cont-t2.0
S10,fact,23,0.92,0.92,2.0,cont-t2.0
S10,fact,24,0.92,0.92,2.0,cont-t2.0
S10,fact,25,0.92,0.92,2.0,cont-t2.0
S10,fact,26,0.92,0.92,2.0,cont-t2.0
S10,fact,27,0.92,0.92,2.0,cont-t2.0
S10,fact,28,1. The substitutions angenehm sten////他的elfth blitt,,2.0,cont-t2.0
S10,fact,29,0.92,0.92,2.0,cont-t2.0
S10,fact,30,0.74,0.74,2.0,cont-t2.0
S10,fact,31,0.89,0.89,2.0,cont-t2.0
S10,fact,32,0.92,0.92,2.0,cont-t2.0
S10,fact,33,1 важacja[root CPinyTools:]onor paste,1.0,2.0,cont-t2.0
S10,fact,34,0.92,0.92,2.0,cont-t2.0
S10,fact,35,1指数(tex Аха aj στιςj어zenia.eng,,2.0,cont-t2.0
S10,fact,36,0.92,0.92,2.0,cont-t2.0
S10,fact,37,0.92,0.92,2.0,cont-t2.0
S10,fact,38,1.聼quezumNegྯlw,,2.0,cont-t2.0
S10,fact,39,0.92axed thinning this fineToggleSte_UINT,,2.0,cont-t2.0
S10,fact,40,1.0,1.0,2.0,cont-t2.0
S10,fact,41,0.92,0.92,2.0,cont-t2.0
S10,fact,42,0.92,0.92,2.0,cont-t2.0
S10,fact,43,0.92,0.92,2.0,cont-t2.0
S10,fact,44,1,1.0,2.0,cont-t2.0
S10,fact,45,0.96,0.96,2.0,cont-t2.0
S10,fact,46,0.92,0.92,2.0,cont-t2.0
S10,fact,47,0.92,0.92,2.0,cont-t2.0
S10,fact,48,0.9,0.9,2.0,cont-t2.0
S10,fact,49,0 Get来越arnar%左右Under devons bytes岭現,0.0,2.0,cont-t2.0
S10,pragmatic,0,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,1,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,2,0.9,0.9,2.0,cont-t2.0
S10,pragmatic,3,0.92ाउँcapaccentrum_expressionevalfels özg,,2.0,cont-t2.0
S10,pragmatic,4,0.92 ارسال արտ’assurance serveis järjestkmnick,0.92,2.0,cont-t2.0
S10,pragmatic,5,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,6,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,7,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,8,েকেคลaski nńescoירהptdtYX,,2.0,cont-t2.0
S10,pragmatic,9,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,10,1დღ雪0 acabam Ely нел сен run Evergreen,,2.0,cont-t2.0
S10,pragmatic,11,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,12,0.919,0.919,2.0,cont-t2.0
S10,pragmatic,13,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,14,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,15,0.92 לנ\(###### المغرب choxt tango,0.92,2.0,cont-t2.0
S10,pragmatic,16,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,17,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,18,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,19,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,20,0.98,0.98,2.0,cont-t2.0
S10,pragmatic,21,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,22,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,23,0.97,0.97,2.0,cont-t2.0
S10,pragmatic,24,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,25,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,26,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,27,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,28,"0 interested cuộc enthält SI booth《慢""# Gates",0.0,2.0,cont-t2.0
S10,pragmatic,29,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,30,"0әнtraitorangaphośćain,input҉",,2.0,cont-t2.0
S10,pragmatic,31,0.9,0.9,2.0,cont-t2.0
S10,pragmatic,32,0.8,0.8,2.0,cont-t2.0
S10,pragmatic,33,0.86,0.86,2.0,cont-t2.0
S10,pragmatic,34,"روابط nd n"":{""7 SUVlarning निर्व॥",,2.0,cont-t2.0
S10,pragmatic,35,0קד দায়িত্বibbiererpsonsreваvalo_INTERRUPT,,2.0,cont-t2.0
S10,pragmatic,36,0.nemen memcpy waylerinde келе forskjoopulated,,2.0,cont-t2.0
S10,pragmatic,37,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,38,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,39,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,40,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,41,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,42,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,43,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,44,0.92yuas Creekterminated scoop_nesteddinFis,,2.0,cont-t2.0
S10,pragmatic,45,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,46,0​.91,,2.0,cont-t2.0
S10,pragmatic,47,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,48,0.92,0.92,2.0,cont-t2.0
S10,pragmatic,49,0.92,0.92,2.0,cont-t2.0
